barcode,sku,weight,unit,subCategory,parentCategory,image128,image256,mrp
8904083505501,24 Mantra Organic Moong Dal Split,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417121341_8904083505501-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417121348_8904083505501-removebg-preview_1.png,135.00
8904083505532,24 Mantra Organic Green Moong Dal Split,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417115913_8904083505532-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417115926_8904083505532-removebg-preview_1.png,125.00
8904083505570,24 Mantra Organic Moong Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417121315_8904083505570-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417121323_8904083505570-removebg-preview_1.png,135.00
8904083505655,24 Mantra Organic Chitkabra Rajma,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417113944_8904083505655-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417113950_8904083505655-removebg-preview_1.png,145.00
8904083505693,24 Mantra Organic Peanut,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417121721_8904083505693-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417121729_8904083505693-removebg-preview_1.png,140.00
8904083505808,24 Mantra Organic Tur Dal,1,kg,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122947_8904083505808-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122956_8904083505808-removebg-preview_1.png,260.00
8904083505839,24 Mantra Organic Tur Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123013_8904083505839-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417123020_8904083505839-removebg-preview_1.png,130.00
8904083505853,24 Mantra Urad Black Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417124537_8904083505853-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417124548_8904083505853-removebg-preview_1.png,135.00
8904083505914,24 Mantra Organic Urad Dal White Split,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123150_8904083505914-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417123156_8904083505914-removebg-preview_1.png,145.00
8904083505938,24 Mantra Organic Urad Dal White Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123216_8904083505938-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417123223_8904083505938-removebg-preview_1.png,145.00
8904083506065,24 Mantra Organic Bajra Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417113225_8904083506065-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417113232_8904083506065-removebg-preview_1.png,60.00
8904083506119,24 Mantra Organic Besan,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417113429_8904083506119-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417113436_8904083506119-removebg-preview_1.png,95.00
8904083506157,24 Mantra Organic Corn Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417114321_8904083506157-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417114327_8904083506157-removebg-preview_1.png,60.00
8904083506188,24 Mantra Organic Jowar Atta,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417120620_8904083506188-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417120627_8904083506188-removebg-preview_1.png,70.00
8904083506218,24 Mantra Organic Ragi Atta,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417121931_8904083506218-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417121937_8904083506218-removebg-preview_1.png,70.00
8904083506232,24 Mantra Organic Sattu,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122327_8904083506232-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122334_8904083506232-removebg-preview_1.png,120.00
8904083506393,24 Mantra Organic Rice Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122237_8904083506393-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122243_8904083506393-removebg-preview_1.png,60.00
8904083506447,24 Mantra Organic Wheat Dhaliya,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123242_8904083506447-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417123250_8904083506447-removebg-preview_1.png,48.00
8904083506454,24 Mantra Organic Whole Wheat Atta,1,kg,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123913_8904083506454-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417123920_8904083506454-removebg-preview_1.png,64.00
8904083506485,24 Mantra Organic Whole Wheat Atta,5,kg,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417123954_8904083506485-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417124001_8904083506485-removebg-preview_1.png,310.00
8904083506959,24 Mantra Organic Demerara Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417114435_8904083506959-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417114442_8904083506959-removebg-preview_1.png,120.00
8904083506966,24 Mantra Organic Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122535_8904083506966-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122541_8904083506966-removebg-preview_1.png,145.00
8904083506997,24 Mantra Organic Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122558_8904083506997-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122605_8904083506997-removebg-preview_1.png,75.00
8904083507000,24 Mantra Organic Sulphurless Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122644_8904083507000-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122700_8904083507000-removebg-preview_1.png,115.00
8904083507017,24 Mantra Organic Sulphurless Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417122620_8904083507017-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417122626_8904083507017-removebg-preview_1.png,65.00
8904083511731,24 Mantra Organic Broken Rice,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417113544_8904083511731-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417113550_8904083511731-removebg-preview_1.png,55.00
8904083514084,24 Mantra Organic Masoor Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417121122_8904083514084-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417121129_8904083514084-removebg-preview_1.png,105.00
8904083514275,24 Mantra Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417112651_8904083514275-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417112659_8904083514275-removebg-preview_1.png,130.00
8904083516231,24 Mantra Quinoa,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417124141_8904083516231-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417124149_8904083516231-removebg-preview_1.png,275.00
8904083516439,24 Mantra Organic Foxtail Millet,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417114657_8904083516439-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417114708_8904083516439-removebg-preview_1.png,100.00
8904083516446,24 Mantra Organic Kodo Millet,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417120756_8904083516446-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417120803_8904083516446-removebg-preview_1.png,100.00
8904083516453,24 Mantra Organic Little Millet,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417120820_8904083516453-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417120826_8904083516453-removebg-preview_1.png,100.00
8904083516460,24 Mantra Organic Banyard Millet,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417113251_8904083516460-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417113259_8904083516460-removebg-preview_1.png,100.00
8904083516590,24 Mantra Organic Idli Rice,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417120446_8904083516590-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417120452_8904083516590-removebg-preview_1.png,98.00
8904083516668,24 Mantra Ancient Grains Mixed Millet,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417112533_8904083516668-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417112541_8904083516668-removebg-preview_1.png,100.00
8904083518266,24 Mantra Rock Salt,1,kg,Salt,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417124238_8904083518266-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417124247_8904083518266-removebg-preview_1.png,150.00
8904083519829,24 Mantra 7 Grain Atta,1,kg,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417112432_8904083519829-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417112441_8904083519829-removebg-preview_1.png,90.00
8904083519997,24 Mantra Rock Salt Powder,1,kg,Salt,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210417124504_8904083519997-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210417124515_8904083519997-removebg-preview_1.png,150.00
8904105901168,Kwality Black Salt Powder,100,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/06112017MS256x256/8906014903202.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/06112017MS256x256/8906014903202.jpg,47.00
8904105902622,Krishna Bajra Flour,500,gm,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Krishna Bajra Flour 500 Gm.png,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Krishna Bajra Flour 500 Gm.png,42.00
8904105903247,Krishna Chilli Murukku Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210304114939_8904105903247-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210304114937_8904105903247-removebg-preview.png,87.00
8904105904008,Krishna Jowar Flour,100,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210403153013_8904105904008-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210403153021_8904105904008-removebg-preview_1.png,35.00
8904109411168,Whole Wheat Atta,2,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Patanjali Whole Wheat Atta 2 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Patanjali Whole Wheat Atta 2 Kg.jpg,94.00
8904109449277,Patanjali Whole Wheat Atta,2,kg,Flour,Staples,https://media.goodbox.in/qo/menu-images/2020/8904109449277.png,https://media.goodbox.in/qo/menu-images/2020/8904109449277.png,80.00
8904109465161,Patanjali Besan,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210617170203_8904109465161-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210617170209_8904109465161-removebg-preview_1.png,55.00
8904109467677,Patanjali Basmati Rice Silver,5,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210619143020_8904109467677-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619143028_8904109467677-removebg-preview_1.png,360.00
8904109467783,Patanjali Super Basmati Rice,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210619143049_8904109467783-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619143054_8904109467783-removebg-preview_1.png,115.00
8904109467790,Patanjali Sonamasoori Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/MetroEezykart_256x256_Batch1/8904109467790.jpg,https://media.goodbox.in/qo/menu-images/MetroEezykart_256x256_Batch1/8904109467790.jpg,125.00
8904109467912,Patanjali Basmati Rice Rozana,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210620151917_8904109467912-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210620151925_8904109467912-removebg-preview_1.png,105.00
8904109467929,Patanjali Basmati Rice Rozana,5,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210620151946_8904109467929-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210620151953_8904109467929-removebg-preview_1.png,520.00
8904109467936,Patanjali Sona Masoori Rice,5,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210620162528_8904109467936-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210620162534_8904109467936-removebg-preview_1.png,295.00
8904109468087,Patanjali Sona Masoori Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Patanjali Sona Masoori Rice 1 Kg.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Patanjali Sona Masoori Rice 1 Kg.jpg,85.00
8904109470011,Panthajali Dalia,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210617170131_8904109470011-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210617170139_8904109470011-removebg-preview_1.png,25.00
8904109470240,Patanjali whole wheat atta,5,kg,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210619175203_8904109470240.png,https://media.goodbox.in/api_uploads/catalog_upload_20210619175208_8904109470240_1.png,200.00
8904109470257,Patanjali Whole Wheat Atta,10,kg,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017256x256/8904109470257.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017256x256/8904109470257.jpg,330.00
8904109470646,Patanjali Barley (dalia),500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210620151811_8904109470646-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210620151839_8904109470646-removebg-preview_1.png,35.00
8904117900005,Pro Nature Whole Wheat Atta,5,kg,Pulses,Staples,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900005.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900005.png,330.00
8904117900012,Pro Nature Whole Wheat Atta,1,kg,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008195042_8904117900012.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008195052_8904117900012-1.png,68.00
8904117900043,Pro Nature Organic Tur Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193125_8904117900043.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193137_8904117900043-1.png,120.00
8904117900050,Pro Nature Toor Dal,1,kg,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193851_8904117900050.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193902_8904117900050-1.png,236.00
8904117900067,Pro Nature Organic Moong Green Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185812_8904117900067.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185820_8904117900067-1.png,126.00
8904117900074,Pro Nature Organic Moong Green Split,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185738_8904117900074.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185747_8904117900074-1.png,156.00
8904117900081,Pro Nature Organic Moong Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185706_8904117900081.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185716_8904117900081-1.png,136.00
8904117900098,Pro Nature Organic Urad Black Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193245_8904117900098.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193255_8904117900098-1.png,96.00
8904117900104,Pro Nature Organic Urad Black Split,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193202_8904117900104.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193217_8904117900104-1.png,98.00
8904117900111,Pro Nature Organic Urad Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193319_8904117900111.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193330_8904117900111-1.png,146.00
8904117900128,Pro Nature Organic Rajma,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185912_8904117900128.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185924_8904117900128-1.png,156.00
8904117900135,Pro Nature Organic Kala Channa,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185605_8904117900135.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185614_8904117900135-1.png,88.00
8904117900142,Pro Nature Organic Channa Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185357_8904117900142.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185406_8904117900142-1.png,99.00
8904117900166,Pro Nature Organic Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008200850_8904117900166.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008201113_8904117900166-1.png,68.00
8904117900173,Pro Nature Organic Gentle Grown Food,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194350_8904117900173.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194403_8904117900173-1.png,60.00
8904117900180,Pro Nature Besan,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008193439_8904117900180.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008193449_8904117900180-1.png,136.00
8904117900197,Pro Nature Organic Jowar Flour,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194429_8904117900197.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194437_8904117900197-1.png,56.00
8904117900227,Pro Nature Daliya,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008193512_8904117900227.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008193522_8904117900227-1.png,60.00
8904117900234,Pro Nature Beaten Medium Rice,250,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008193316_8904117900234.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008193326_8904117900234-1.png,40.00
8904117900258,Pro Nature Organic Puffed Rice,200,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194538_8904117900258.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194548_8904117900258-1.png,45.00
8904117900272,Pro Nature Raw Peanuts,1,kg,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193737_8904117900272.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193748_8904117900272-1.png,270.00
8904117900289,Pro Nature Beaten Rice,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008193351_8904117900289.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008193400_8904117900289-1.png,76.00
8904117900296,Pro Nature Organic Sm Rice White,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194721_8904117900296.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194732_8904117900296-1.png,99.00
8904117900357,Pro Nature Fried Gram,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210325173444_pro_nature_roasted_chana_dal_500gm-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210325173452_pro_nature_roasted_chana_dal_500gm-removebg-preview_1.png,125.00
8904117900371,Pro Nature Organic Fried Gram,200,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185502_8904117900371.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185512_8904117900371-1.png,50.00
8904117900388,Pro Nature Jowar Sorghum,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900388.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900388.png,52.00
8904117900418,Pro Nature Raw Peanuts,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193653_8904117900418.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193705_8904117900418-1.png,140.00
8904117900425,Pro Nature Organic Brown Sonamasoori Rice,1,kg,Rice,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904117900425.png,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904117900425.png,98.00
8904117900432,Pro Nature Brown Sona Rice,1,kg,Rice,Staples,https://media.goodbox.in/qo/menu-images/2020/8904117900432.png,https://media.goodbox.in/qo/menu-images/2020/8904117900432.png,102.00
8904117900463,Pro Nature Organic Urad Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193356_8904117900463.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193406_8904117900463-1.png,148.00
8904117900487,Pro Nature Organic Masoor Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185635_8904117900487.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185644_8904117900487-1.png,116.00
8904117900494,Pro Nature Organic Kabuli Chana,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185534_8904117900494.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185543_8904117900494-1.png,149.00
8904117900517,Pro Nature Organic Red Beaten Rice,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194611_8904117900517.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194619_8904117900517-1.png,76.00
8904117900531,Pro Nature Kodo Millet,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007180031_8904117900531.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007180041_8904117900531-1.png,110.00
8904117900555,Pro Nature Medium Millet Mix,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185243_8904117900555.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185253_8904117900555-1.png,120.00
8904117900609,Pro Nature Organic Beaten Rice,1,kg,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194237_8904117900609.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194321_8904117900609-1.png,148.00
8904117900654,Pro Nature Organic Brown Sugar,1,kg,Sugar,Staples,https://media.goodbox.in/New_updates_to_master_catalogue/8904117900654.jpg,https://media.goodbox.in/New_updates_to_master_catalogue/8904117900654.jpg,149.00
8904117900661,Pro Nature Organic Red Rajma,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185947_8904117900661.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185958_8904117900661-1.png,146.00
8904117900678,Pro Nature Organic Brown Sugar,500,gm,Sugar,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008200259_8904117900678.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008200313_8904117900678-1.png,78.00
8904117900685,Pro Nature Panchratna Dal,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193502_8904117900685.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193515_8904117900685-1.png,136.00
8904117900739,Pro Nature Organic Little Millet,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194503_8904117900739.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194513_8904117900739-1.png,115.00
8904117900777,Pro Nature Moth Matkai,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185319_8904117900777.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185329_8904117900777-1.png,108.00
8904117900838,Pro Nature Rock Salt,500,gm,Salt,Staples,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900838.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/18th+Oct/8904117900838.png,72.00
8904117900869,Pro Nature Masoor Black Whole,500,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007185150_8904117900869.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007185201_8904117900869-1.png,98.00
8904117900876,Pro Nature Beaten Rice Thin,500,gm,Rice,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008203700_8904117900876-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008203713_8904117900876-removebg-preview_1.png,59.00
8904117900906,Pro Nature Masoor Medium Whole,500,gm,Pulses,Staples,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Pro Nature Organic Masoor Malka Whole 500 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Pro Nature Organic Masoor Malka Whole 500 Gm.jpg,118.00
8904117900937,Pro Nature Maida,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20210819164659_8904117900937-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210819164704_8904117900937-removebg-preview_1.png,48.00
8904117900944,Pro Nature Sooji Rava,500,gm,Flour,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008194903_8904117900944.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008194919_8904117900944-1.png,56.00
8904117900982,Pro Nature Channa Sattu,250,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007175834_8904117900982.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007175846_8904117900982-1.png,68.00
8904117901095,Pro Nature Sesame (White),200,gm,Pulses,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211007193815_8904117901095.png,https://media.goodbox.in/api_uploads/catalog_upload_20211007193828_8904117901095-1.png,120.00
8904117902252,PRO Nature Classic Himalayan Pink Salt,500,gm,Salt,Staples,https://media.goodbox.in/api_uploads/catalog_upload_20211008195502_8904117902252-1.png,https://media.goodbox.in/api_uploads/catalog_upload_20211008195515_8904117902252-2.png,82.00
8904150503249,PILLSBURY ORGANIC ATTA,1,kg,Flour,Staples,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904150503249.jpg,https://s3-ap-southeast-1.amazonaws.com/media.tsepak.com/New_updates_to_master_catalogue/8904150503249.jpg,65.00
